,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_trainN_240,2.667216016,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,1.686177199,-0.305900806,-1.11694384,-0.255181109,0.021615649,-0.158759792,-0.20585997,0.140118947,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,1.138032832,-0.88024133,-0.429710343,0.434107289,-0.099185199,5.370642968,-0.218378973,0.106139083,-0.004231583,0.247068054,-0.189317279,0.164412708,-1.333355102,-0.239403439,0.889263398,-0.099042587,1.544948879,0.182538277,0.810538088,-0.415420139,-0.682927226,0.048725347,-0.477186216,-0.2623656,-0.815076839,0.338029831,0.314991042,-0.165991464,-0.24696214,3.330092905,-0.649811903,0.26551304,0.33515156,-0.754060956,-0.005318802,-0.491574203,0.796587637,0.204303012,-0.411167369,-0.932933127,-0.039754728,-0.877269743,-0.207708077,-0.330081157,-0.156479371,-0.634726443,-0.022698969,-0.428411529,-0.881790321,0.313072913,-0.26413321,-0.363315035,-0.215050671,-0.83431878,0.934330727,-0.342421285,0.441162445,-0.483351067,-0.103821487,-0.097658628,-0.267257082,-0.327492903,1.045316175,1.509543727,-0.506483064,-0.727853298,-0.02831179,-0.512610136,0.106871262,-0.59882883,0.722948341,-0.363102485,-0.378572076,0.612396624,-0.209707004,0.36699853,0.794530192,-0.711789151,-0.285291999,1.319606039,-1.077682384,1.374662045,-0.291085489,1.454980546,0.061055821,-0.542462152,0.174702706,-0.433119557,-0.306655244,1.727454571,-0.440827523,0.442909461,-1.401460768,0.659111582,0.511710221,0.98853659,-1.058852345,0.882285803,1.398525209,0.40515175,1.1040585,0.172332015,0.367759029,-0.102196318,3.616393707,0.416901522,0.094817227,0.089242102,0.868415261,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_241,2.667216016,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,1.686177199,-0.305900806,-1.11694384,-0.255181109,0.021615649,-0.158759792,-0.20585997,0.119536144,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,1.138032832,-0.88024133,-0.429710343,0.434107289,-0.099185199,5.370642968,-0.218378973,0.106139083,-0.029381045,0.247068054,-0.391818749,0.164412708,-1.335505234,-0.239403439,0.889263398,-0.099042587,1.544948879,0.182538277,0.810538088,-0.518674682,-0.682927226,0.048725347,-0.477186216,-0.2623656,-0.815076839,0.06604365,0.314991042,-0.165991464,-0.24696214,3.330092905,-0.649811903,0.26551304,0.092722051,-0.932298174,-0.005318802,-0.474378428,0.780464884,0.204303012,-0.411167369,-0.932933127,-0.420090039,-0.877269743,-0.542713698,-0.322612748,0.144217442,-0.634726443,0.583275568,1.200528098,-0.881790321,0.313974536,-0.26413321,-0.363315035,-0.215050671,-0.820841572,0.934330727,-0.342421285,0.441162445,-0.483351067,-0.088750141,0.108637979,-0.267257082,-0.253218759,0.648681989,1.527611011,-0.501273869,-0.727853298,-0.055572781,-0.651895233,0.106871262,-0.59882883,0.722948341,-0.363102485,-0.509315703,0.596256218,-0.209707004,0.214524678,0.054779432,-0.711789151,2.667481914,1.319606039,-1.064590222,1.374662045,-0.291085489,1.454980546,-0.196535146,-0.542462152,0.174702706,-0.433119557,-0.604566683,1.730067247,-0.440827523,0.462139625,-1.401460768,0.573824535,0.144885532,0.992146219,-1.049294869,0.908442436,1.398525209,0.40515175,1.1040585,0.172332015,0.367759029,-0.102196318,3.616393707,0.020540236,0.094817227,-0.066632593,0.868415261,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_242,2.667216016,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,1.686177199,-0.305900806,-1.11694384,-0.255181109,-0.05442599,-0.158759792,-0.20585997,0.078370536,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,0.802873909,-0.88024133,-0.429710343,0.434107289,-0.099185199,5.370642968,-0.218378973,0.106139083,-0.042014138,0.247068054,-0.405875215,0.164412708,-0.593668421,-0.239403439,0.889263398,-0.099042587,1.544948879,0.182538277,0.40908295,-0.348411269,-0.682927226,-0.312104429,-0.477186216,-0.2623656,-0.815076839,-0.057419544,0.314991042,-0.165991464,-0.24696214,3.330092905,-0.649811903,0.26551304,0.18986332,-0.536404569,-0.005318802,-0.430480271,0.883087616,0.204303012,-0.411167369,-0.932933127,-0.340155595,-0.877269743,-0.698594465,-0.150666642,0.144217442,-0.634726443,0.865655237,1.200528098,-0.881790321,0.305507873,-0.26413321,-0.107080931,-0.215050671,-0.916909736,0.934330727,-0.342421285,0.441162445,-0.483351067,-0.018324587,0.108637979,-0.267257082,-0.253646168,0.490376239,0.766269131,-0.031160966,-0.727853298,-0.163292798,-0.075183181,0.106871262,0.552961987,0.722948341,-0.363102485,-0.274112877,0.476560584,-0.209707004,0.245764621,-0.279442484,-0.743205228,2.667481914,0.635698066,-0.821832014,1.374662045,-0.291085489,1.454980546,-0.106938288,-1.16116676,0.174702706,-0.433119557,-0.370522106,1.705532977,1.14380691,-0.015289596,-1.401460768,0.427644035,0.144885532,0.390444541,-0.986751431,0.790348386,1.398525209,0.40515175,1.1040585,0.172332015,0.349666504,-0.102196318,3.616393707,0.041750204,0.094817227,-0.066632593,2.319560193,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_243,-0.327688651,-0.328500044,-0.120528426,-0.349847748,2.54185608,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.513450335,-0.255181109,-0.231856481,-0.158759792,-0.20585997,0.078370536,-0.235641689,-0.193858307,-0.200820692,-0.418409507,4.936128909,-0.394507499,-0.202602858,1.181832479,4.187946923,-0.40255247,-0.892620779,-0.195469737,0.313107509,-1.385119698,0.049452326,0.247068054,1.434773729,-0.550031999,0.9291084,-0.239403439,-0.543695961,-0.099042587,1.544948879,0.767150693,-1.196737603,-0.068899819,-0.682927226,-2.116253306,-1.223285622,-0.2623656,-0.28764622,0.56347889,0.314991042,-0.165991464,-0.013912455,-0.314016451,0.503809677,-0.230316629,0.564995598,0.852541864,0.973828723,-0.350093518,-0.136614276,-0.623984152,-0.411167369,-0.016569105,0.468600887,-0.877269743,0.76004095,0.542885277,0.017955457,-0.206052372,1.152000087,-0.446866113,0.212397241,0.203323097,-0.26413321,1.942791896,2.882835049,0.312931455,-0.479043727,-0.342421285,-0.002445922,-0.914898842,-1.829733737,-1.335438268,-0.267257082,-0.075056586,0.432968659,-1.203544011,0.530921671,0.449649418,0.660672176,0.78703795,0.614940705,-0.59882883,-1.140573218,2.31275424,0.676809863,0.137187882,-0.209707004,0.564469366,0.077406668,0.155895307,-0.285291999,-0.732117879,-0.192371325,0.281061089,-0.291085489,-0.590837018,0.156419415,1.004299368,0.674584678,-0.433119557,0.678496491,-0.195051881,-0.440827523,-0.480180444,-1.401460768,-0.013147985,1.612184287,-0.577572403,-0.446989573,0.173292719,1.059024572,0.40515175,0.01745314,0.356853709,0.442502377,1.335438629,-0.25922125,0.993610665,0.094817227,0.502608584,0.868415261,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_244,-0.327688651,-0.328500044,-0.120528426,-0.355315085,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,2.13063317,-0.255181109,-0.48532861,-0.158759792,-0.20585997,-0.580279182,-0.240530344,-0.193858307,-0.200820692,-0.418409507,-0.232704995,-0.394507499,-1.258353464,1.911273555,-0.429710343,-0.40255247,-0.149562061,-0.20432984,0.233384536,1.313348573,-0.464481993,-0.652452462,1.007487697,1.440206826,-0.185763296,-0.239403439,0.158161685,-0.099042587,-0.483960387,0.488763828,-0.489411883,1.096557191,-0.682927226,-1.136858201,0.186013256,-0.265202494,-0.362993451,-1.250837446,-2.63237297,0.820467591,-0.315244213,-0.325617791,-0.649811903,0.662176776,-0.271806985,1.715840175,-0.378327383,1.589394168,0.653763208,-0.637131567,-0.413159391,-0.070472871,-0.845714317,-0.071047417,-0.116467218,-0.696941822,-0.179664773,0.44716526,-0.482630025,-0.674567306,-0.881790321,-0.627224315,-0.26413321,0.527403515,-0.215050671,-0.538923006,0.213221312,4.621904378,-0.086942753,0.605793318,-0.472748253,-0.195895107,-0.277098067,2.478952728,-0.033250472,0.198870328,-0.305228178,-0.811960635,0.186641974,-0.113950355,-0.452005124,0.476175933,0.575049805,-0.363102485,1.766137141,0.484114336,-0.223255264,-1.459848949,0.151078899,0.230453139,2.503438918,-0.742973561,0.253950275,-0.812539867,-0.301683665,-0.590837018,-2.21724877,1.770314597,0.674584678,-0.433119557,1.354932192,-0.997291363,0.917430562,0.392518613,1.763308709,-1.685424886,-2.090998286,0.285309541,1.526750429,0.069717697,-1.365979972,-0.748673208,-1.069152221,-0.100057153,-0.049265447,-1.307071322,-0.265390429,-0.669868888,0.008401756,-0.170387504,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_245,-0.327688651,-0.328500044,-0.120528426,0.760595919,-0.355967201,-0.124089623,-0.097558339,1.573685761,-0.305900806,-1.645619167,-0.255181109,-0.143141235,-0.158759792,-0.20585997,-0.250954323,-0.240530344,-0.193858307,-0.200820692,-0.418409507,-0.232704995,-0.394507499,-1.258353464,-0.333160523,-0.429710343,-0.40255247,-0.905214995,-0.20432984,-0.77643978,-0.106897886,-0.057278002,-0.652452462,1.037683834,-0.260851999,-0.39611675,-0.239403439,-0.231759229,-0.099042587,1.432231697,0.488763828,0.275264571,1.239301146,0.814799667,0.23773142,-0.518636183,-0.265202494,1.143951174,1.638018499,0.333527923,-0.823630834,-1.1539262,-0.325617791,-0.649811903,1.604253147,-1.057149192,-0.365100491,0.321063706,-1.214775371,-1.606024058,-0.637131567,-0.413159391,0.791987384,1.515630455,-0.877269743,1.886025519,0.29049087,1.807846579,-0.7776178,0.846283033,-0.053239297,-0.881790321,-0.627224315,-0.26413321,1.015468474,-0.215050671,1.696299146,0.597813,-0.354612352,-0.086942753,-1.038198206,-1.350223571,0.786469687,-0.277098067,-0.276024776,0.780893384,0.294085329,-0.111379652,-0.251245056,2.057183081,-1.201026111,0.513326816,0.476175933,-1.791326778,-0.363102485,-0.553047104,1.161362352,-0.223255264,1.033341476,-0.296265683,2.152190137,-0.285291999,-0.742973561,-0.959082546,2.304222857,-0.301683665,-0.590837018,0.212260902,-0.586655338,0.19850661,-0.433119557,-0.611256156,-0.997291363,1.294724475,0.008827839,-1.401460768,1.07569404,1.053213333,0.234148432,-0.235625347,0.717070964,0.574023664,2.530618778,-1.069152221,0.778617581,0.555229254,-1.033236094,-0.265390429,-0.442378749,-0.596506544,-0.203203158,0.792039212,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_246,-0.327688651,-0.328500044,-0.120528426,-0.355315085,-0.355967201,-0.124089623,-0.097558339,-0.451160115,2.197966445,0.242507001,-0.255181109,0.021615649,-0.158759792,-0.20585997,-0.106874697,2.75286701,-0.193858307,-0.200820692,-0.418409507,-0.232704995,3.120149732,0.652052394,-0.894269043,-0.429710343,-0.40255247,1.109859496,-0.20432984,0.233384536,-0.580313372,-0.079644053,-0.652452462,0.153330848,0.079359766,0.51400079,-0.239403439,1.132963969,-0.099042587,-0.483960387,0.767150693,1.039941024,0.989327147,0.238536717,0.92502623,0.890662694,-0.265202494,0.139321424,0.347896645,0.333527923,-0.54961443,0.248825088,-0.325617791,0.431708328,-0.750937781,-0.618655746,-0.51051625,-0.14519702,-0.428103619,-0.140445572,1.46645488,3.246076584,1.65444764,0.384580638,-0.877269743,0.312739524,-0.099260117,-1.342314781,0.03890424,2.53595732,-0.044795975,0.151609043,1.252002405,-0.26413321,-0.692758882,-0.215050671,0.273373209,1.174700532,-0.354612352,0.335541406,0.194795437,0.320964758,1.179415604,-0.277098067,0.55094745,-0.993522713,-0.196189922,-0.153703438,-1.372676214,-0.132096941,1.081287011,-0.452005124,-0.59882883,0.575049805,2.155350904,-0.479440558,0.913036064,-0.223255264,0.154965432,1.032648236,-0.062028949,-0.285291999,0.993935576,-2.248152691,1.265301949,-0.301683665,0.363877845,0.216645858,-0.88127658,0.674584678,-0.433119557,-0.558024476,0.817884806,0.917430562,0.320144815,-0.698178662,0.401512474,-0.344214053,0.45754521,0.212773056,1.8284287,-0.072644215,-0.748673208,-0.034289973,1.130087475,-0.388023005,-0.759400866,-0.265390429,-0.709126568,-0.596506544,-0.299785439,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_247,-0.327688651,-0.328500044,-0.120528426,-0.355315085,5.149897033,-0.124089623,-0.097558339,1.573685761,2.197966445,0.620132235,-0.255181109,-0.079773203,-0.158759792,-0.20585997,-0.333285538,-0.240530344,-0.193858307,-0.200820692,-0.418409507,-0.232704995,-0.394507499,0.015250441,-0.613714783,-0.429710343,1.975322634,-0.401446372,-0.20432984,-0.77643978,-2.00055983,-0.226958303,-0.652452462,-0.313641744,-0.260851999,-1.267909784,-0.239403439,-0.426719686,-0.099042587,-0.483960387,-0.346396767,2.186955705,1.496422423,-0.682927226,1.612321041,3.004611011,-0.265202494,-0.865308327,1.536059915,0.333527923,0.546451187,0.299294446,-0.325617791,-0.649811903,1.133214961,-1.421069915,-1.39211193,-0.14519702,0.027514515,-0.898741185,-0.111234955,-0.413159391,-0.932933127,0.853850152,-0.071047417,1.148773904,0.162808487,-0.83797501,0.03890424,0.408147306,-1.562919053,-0.881790321,-0.627224315,-0.26413321,-0.204693923,-0.215050671,1.010535056,-0.36366622,-0.354612352,0.335541406,0.194795437,1.007888252,-0.392368066,-0.277098067,-1.269991539,-1.077024647,1.485720603,-1.652149956,0.309470523,0.462923025,0.674038592,0.513326816,0.476175933,-0.608138487,-0.363102485,0.267055019,2.883194708,-0.223255264,-0.477476238,0.128265311,0.111483925,-0.285291999,0.993935576,1.371683328,1.265301949,-0.301683665,-0.590837018,-0.176016111,0.591829629,0.674584678,-0.433119557,-0.927744818,-0.997291363,0.162842737,1.905374357,0.005103444,0.851309726,0.005142793,2.191843104,-0.508728591,-1.309841759,0.250689724,0.344424121,-1.069152221,-0.275792099,-0.30579833,0.335940046,-0.265390429,-2.164366073,0.008401756,1.234673365,-0.582729672,-0.342700844,4.181592315,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,8.937281466,-0.145980072,0
HMP3_trainN_248,-0.327688651,-0.328500044,-0.120528426,1.876506922,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-0.135118232,3.612158298,0.1230045,-0.158759792,-0.20585997,0.284198573,-0.240530344,-0.193858307,-0.200820692,-0.418409507,-0.232704995,-0.394507499,0.333651418,-0.333160523,-0.429710343,-0.40255247,0.354206562,-0.20432984,-0.271527622,-1.053728858,0.297768466,1.056636517,-0.096972268,-0.941275529,0.595564901,-0.239403439,-0.8166406,-0.099042587,-0.483960387,-0.485590199,-0.107073656,-0.820290204,2.407669718,1.612321041,0.890662694,-0.265202494,0.139321424,0.07722589,-0.037209689,0.272434782,0.386873627,-0.325617791,1.513228559,-1.221975967,0.113710717,-0.230092944,0.787324432,-0.837866353,-0.423460499,0.414661656,-0.413159391,1.65444764,0.99610451,-0.071047417,-0.272211796,0.152593539,-2.076169905,1.263687299,0.33548224,-0.772853751,0.151609043,-0.627224315,-0.26413321,0.039338556,-0.215050671,0.317753352,0.213221312,-0.354612352,-0.086942753,0.194795437,0.568094904,0.19705081,-0.277098067,-0.285235831,0.093742052,-0.673766315,0.396365071,0.870186102,0.342148802,-0.464774916,0.513326816,-0.59882883,-0.608138487,-0.363102485,-1.405186755,1.816789006,-0.223255264,1.414116672,-0.161471244,0.431487722,-0.285291999,1.645276503,0.85232174,0.226381041,2.943028424,1.318592708,-0.562984827,-0.586655338,0.515891988,-0.433119557,-0.823211712,-0.997291363,0.162842737,-0.4847787,-0.698178662,0.396330729,0.703856486,-0.222995945,1.901201926,-0.43018133,-2.33598179,1.43752145,-0.034289973,-0.80299694,1.47898779,-2.402412234,-0.265390429,-0.328814037,0.613310056,0.881709472,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_249,-0.327688651,-0.328500044,-0.120528426,-0.360647362,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-0.6843913,-0.255181109,-0.44730779,-0.158759792,-0.20585997,-0.333285538,-0.245298235,-0.193858307,-0.200820692,-0.418409507,-0.240716711,-0.394507499,-0.394122243,-0.103616129,1.636083697,-0.40255247,-0.676229257,-0.212971074,-0.319614494,1.507018544,-0.118728525,-0.652452462,2.448507297,1.62577688,1.050354083,-0.239403439,0.424016853,-0.099042587,1.331379482,0.767150693,-1.306225368,0.818706719,-0.682927226,-1.558607289,-0.555722996,-0.267969308,0.047991446,0.79844774,-1.419049877,-1.421484807,0.146401978,-0.336932546,0.368089491,1.469670808,0.32497447,1.275059192,0.617775077,-0.375537673,-0.59038395,-0.398087653,-0.415102204,-0.11838733,1.583029881,-0.877269743,0.165114864,1.183576813,-0.487565732,-1.297222734,-1.14625357,0.605926599,0.097219603,0.20970678,-0.26413321,1.570087745,-0.215050671,0.739592003,-0.258777578,-0.366502265,-0.970318722,-1.150288537,-0.004404179,0.464968481,-0.286695952,-0.60327501,0.864395318,-0.965978129,0.993167701,0.182035164,0.844399238,0.379765746,1.80043607,-0.59882883,-0.124106913,-0.363102485,1.435746188,1.290009846,-0.236468845,0.601597739,1.53801032,0.659376659,-0.285291999,-0.338352683,0.09428193,-0.812539867,-0.312020036,-0.590837018,-0.509544442,-0.345601595,0.674584678,-0.433119557,1.194506466,-0.188885777,-2.169519631,-0.897136584,-1.069355329,0.464710173,0.54505792,-0.95363902,-0.114915078,-0.587232376,1.059024572,-0.748673208,-0.575240693,0.491051305,1.718110789,-0.311306856,-0.271407212,0.998396681,-0.634313313,-0.621549645,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_250,-0.327688651,-0.328500044,-0.120528426,0.728370267,-0.355967201,-0.124089623,-0.097558339,1.472443467,-0.305900806,-1.4053122,-0.255181109,-0.05442599,-0.158759792,-0.20585997,-0.168623108,-0.245298235,-0.193858307,-0.200820692,-0.418409507,-0.240716711,-0.394507499,-1.000600293,-0.371417922,-0.429710343,-0.40255247,-0.916664282,-0.212971074,-0.800483216,0.151328743,0.019131108,-0.652452462,0.71664821,0.002038911,-1.017051555,-0.239403439,0.610115471,-0.099042587,1.331379482,0.501417777,0.153611498,1.113443807,0.734394692,0.409555122,0.111839631,-0.267969308,1.006956208,1.458179747,0.350379632,-0.898362581,-1.1539262,-0.336932546,0.368089491,1.469670808,-1.316711768,-0.415324755,0.172708021,-1.214775371,-1.528253643,-0.649083763,-0.415102204,1.510704264,1.385581403,-0.877269743,1.683996657,0.145541453,1.70444326,-0.907519033,0.946852139,-0.039235676,-0.881790321,0.206020196,-0.26413321,0.871267463,-0.215050671,1.600926205,0.658998041,-0.366502265,-0.163758055,-1.150288537,-1.093994394,0.652510851,-0.286695952,-0.07599093,0.478198873,0.896072377,-0.659408312,-0.353193343,1.810365522,-1.310547696,0.421390441,1.4168051,1.005300093,-0.363102485,-0.599949477,0.96357694,3.811469743,0.890287126,-0.359819049,1.52635641,-0.285291999,-0.752842363,-0.783812,1.166357101,-0.312020036,-0.590837018,0.484611917,-0.626830962,0.220146522,-0.433119557,-0.682039101,-0.997291363,1.071778072,0.549020444,-1.401460768,0.821952354,0.87853491,0.821995282,-0.08069435,0.615735477,0.441750688,2.366654179,-1.069152221,0.658798299,-0.20575548,-1.095471373,-0.271407212,-0.40464044,-0.067211782,-0.214197562,0.723300767,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
